Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,Age,Education level,Location,Nature,Reporting Type,Sex,Type of skill,Units
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",818,Egypt,2018,18.96113,2018,,,,,EGY - LFS - Labour Force Sample Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-64,,,E,G,FEMALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",818,Egypt,2018,54.53727,2018,,,,,EGY - LFS - Labour Force Sample Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-24,,,E,G,MALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",818,Egypt,2018,0.40248,2018,,,,,EGY - LFS - Labour Force Sample Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,25-54,,,E,G,FEMALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",818,Egypt,2018,0.67517,2018,,,,,EGY - LFS - Labour Force Sample Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,25-54,,,E,G,MALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",818,Egypt,2018,56.33092,2018,,,,,EGY - LFS - Labour Force Sample Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-24,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",818,Egypt,2018,19.23334,2018,,,,,EGY - LFS - Labour Force Sample Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-64,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",818,Egypt,2019,0.79749,2019,,,,,EGY - LFS - Labour Force Sample Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,25-54,,,E,G,MALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",818,Egypt,2019,0.41052,2019,,,,,EGY - LFS - Labour Force Sample Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,25-54,,,E,G,FEMALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",818,Egypt,2019,20.08911,2019,,,,,EGY - LFS - Labour Force Sample Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-64,,,E,G,MALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",818,Egypt,2019,55.41465,2019,,,,,EGY - LFS - Labour Force Sample Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-24,,,E,G,FEMALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",818,Egypt,2019,55.61808,2019,,,,,EGY - LFS - Labour Force Sample Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-24,,,E,G,MALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",818,Egypt,2019,19.4705,2019,,,,,EGY - LFS - Labour Force Sample Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-64,,,E,G,FEMALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",818,Egypt,2019,19.78824,2019,,,,,EGY - LFS - Labour Force Sample Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-64,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",818,Egypt,2019,55.52004,2019,,,,,EGY - LFS - Labour Force Sample Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-24,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",818,Egypt,2019,0.60688,2019,,,,,EGY - LFS - Labour Force Sample Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,25-54,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",818,Egypt,2021,17.85207,2021,,,,,EGY - LFS - Labour Force Sample Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-64,,,E,G,MALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",818,Egypt,2021,53.51405,2021,,,,,EGY - LFS - Labour Force Sample Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-24,,,E,G,FEMALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",818,Egypt,2021,0.37146,2021,,,,,EGY - LFS - Labour Force Sample Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,25-54,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",818,Egypt,2021,16.63442,2021,,,,,EGY - LFS - Labour Force Sample Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-64,,,E,G,FEMALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",818,Egypt,2021,54.09132,2021,,,,,EGY - LFS - Labour Force Sample Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-24,,,E,G,MALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",818,Egypt,2021,17.26084,2021,,,,,EGY - LFS - Labour Force Sample Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-64,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",818,Egypt,2021,0.47584,2021,,,,,EGY - LFS - Labour Force Sample Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,25-54,,,E,G,MALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",818,Egypt,2021,53.81882,2021,,,,,EGY - LFS - Labour Force Sample Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-24,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",818,Egypt,2021,0.26435,2021,,,,,EGY - LFS - Labour Force Sample Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,25-54,,,E,G,FEMALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",887,Yemen,2014,48.39299,2014,,,,,YEM - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-24,,,E,G,MALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",887,Yemen,2014,38.45574,2014,,,,,YEM - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-24,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",887,Yemen,2014,0.81525,2014,,,,,YEM - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,25-54,,,E,G,FEMALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",887,Yemen,2014,21.11315,2014,,,,,YEM - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-64,,,E,G,MALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",887,Yemen,2014,16.06897,2014,,,,,YEM - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-64,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",887,Yemen,2014,27.55252,2014,,,,,YEM - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-24,,,E,G,FEMALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",887,Yemen,2014,1.63388,2014,,,,,YEM - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,25-54,,,E,G,BOTHSEX,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",887,Yemen,2014,2.49528,2014,,,,,YEM - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,25-54,,,E,G,MALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",887,Yemen,2014,0.42142,2014,,,,,YEM - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Unreliable - Low reliability Data extracted on 21 February 2024.,,,55-64,,,E,G,MALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",887,Yemen,2014,10.90963,2014,,,,,YEM - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Data extracted on 21 February 2024.,,,15-64,,,E,G,FEMALE,,PERCENT
4,4.3,4.3.1,SE_ADT_EDUCTRN,"Participation rate in formal and non-formal education and training, by sex (%)",887,Yemen,2014,0.38688,2014,,,,,YEM - LFS - Labour Force Survey - Repository: ILO-STATISTICS - Micro data processing - Age coverage - minimum age: 15 years old - Age coverage - maximum age: None - Unreliable - Low reliability Data extracted on 21 February 2024.,,,55-64,,,E,G,BOTHSEX,,PERCENT
,,,,,,Worldwide,2010,54.63728878,2010,,,,,,,,15-24,,,,,BOTHSEX,,
,,,,,,Worldwide,2010,17.06219256,2010,,,,,,,,15-64,,,,,BOTHSEX,,
,,,,,,Worldwide,2010,6.09812716,2010,,,,,,,,25-54,,,,,BOTHSEX,,
,,,,,,Worldwide,2010,3.037774545,2010,,,,,,,,55-64,,,,,BOTHSEX,,
,,,,,,Worldwide,2011,55.48634687,2011,,,,,,,,15-24,,,,,BOTHSEX,,
,,,,,,Worldwide,2011,17.40582386,2011,,,,,,,,15-64,,,,,BOTHSEX,,
,,,,,,Worldwide,2011,6.476265185,2011,,,,,,,,25-54,,,,,BOTHSEX,,
,,,,,,Worldwide,2011,3.260886415,2011,,,,,,,,55-64,,,,,BOTHSEX,,
,,,,,,Worldwide,2012,55.28973244,2012,,,,,,,,15-24,,,,,BOTHSEX,,
,,,,,,Worldwide,2012,17.29490686,2012,,,,,,,,15-64,,,,,BOTHSEX,,
,,,,,,Worldwide,2012,6.393365294,2012,,,,,,,,25-54,,,,,BOTHSEX,,
,,,,,,Worldwide,2012,3.126868305,2012,,,,,,,,55-64,,,,,BOTHSEX,,
,,,,,,Worldwide,2013,55.12506908,2013,,,,,,,,15-24,,,,,BOTHSEX,,
,,,,,,Worldwide,2013,16.89504333,2013,,,,,,,,15-64,,,,,BOTHSEX,,
,,,,,,Worldwide,2013,6.464454471,2013,,,,,,,,25-54,,,,,BOTHSEX,,
,,,,,,Worldwide,2013,2.904336563,2013,,,,,,,,55-64,,,,,BOTHSEX,,
,,,,,,Worldwide,2014,54.25813041,2014,,,,,,,,15-24,,,,,BOTHSEX,,
,,,,,,Worldwide,2014,16.76583443,2014,,,,,,,,15-64,,,,,BOTHSEX,,
,,,,,,Worldwide,2014,6.151508065,2014,,,,,,,,25-54,,,,,BOTHSEX,,
,,,,,,Worldwide,2014,3.103768065,2014,,,,,,,,55-64,,,,,BOTHSEX,,
,,,,,,Worldwide,2015,55.52011988,2015,,,,,,,,15-24,,,,,BOTHSEX,,
,,,,,,Worldwide,2015,16.59088728,2015,,,,,,,,15-64,,,,,BOTHSEX,,
,,,,,,Worldwide,2015,6.62364775,2015,,,,,,,,25-54,,,,,BOTHSEX,,
,,,,,,Worldwide,2015,3.436708929,2015,,,,,,,,55-64,,,,,BOTHSEX,,
,,,,,,Worldwide,2016,55.24487161,2016,,,,,,,,15-24,,,,,BOTHSEX,,
,,,,,,Worldwide,2016,16.5734772,2016,,,,,,,,15-64,,,,,BOTHSEX,,
,,,,,,Worldwide,2016,6.338390111,2016,,,,,,,,25-54,,,,,BOTHSEX,,
,,,,,,Worldwide,2016,3.038394154,2016,,,,,,,,55-64,,,,,BOTHSEX,,
,,,,,,Worldwide,2017,53.6856601,2017,,,,,,,,15-24,,,,,BOTHSEX,,
,,,,,,Worldwide,2017,16.27740618,2017,,,,,,,,15-64,,,,,BOTHSEX,,
,,,,,,Worldwide,2017,6.1471054,2017,,,,,,,,25-54,,,,,BOTHSEX,,
,,,,,,Worldwide,2017,3.173716418,2017,,,,,,,,55-64,,,,,BOTHSEX,,
,,,,,,Worldwide,2018,54.89859112,2018,,,,,,,,15-24,,,,,BOTHSEX,,
,,,,,,Worldwide,2018,16.17584245,2018,,,,,,,,15-64,,,,,BOTHSEX,,
,,,,,,Worldwide,2018,6.02330125,2018,,,,,,,,25-54,,,,,BOTHSEX,,
,,,,,,Worldwide,2018,3.122750615,2018,,,,,,,,55-64,,,,,BOTHSEX,,
,,,,,,Worldwide,2019,54.16697761,2019,,,,,,,,15-24,,,,,BOTHSEX,,
,,,,,,Worldwide,2019,15.8766285,2019,,,,,,,,15-64,,,,,BOTHSEX,,
,,,,,,Worldwide,2019,5.825280648,2019,,,,,,,,25-54,,,,,BOTHSEX,,
,,,,,,Worldwide,2019,2.989555714,2019,,,,,,,,55-64,,,,,BOTHSEX,,
,,,,,,Worldwide,2021,57.21533433,2021,,,,,,,,15-24,,,,,BOTHSEX,,
,,,,,,Worldwide,2021,16.96446845,2021,,,,,,,,15-64,,,,,BOTHSEX,,
,,,,,,Worldwide,2021,6.702600638,2021,,,,,,,,25-54,,,,,BOTHSEX,,
,,,,,,Worldwide,2021,3.321749855,2021,,,,,,,,55-64,,,,,BOTHSEX,,
,,,,,,Worldwide,2022,54.50462077,2022,,,,,,,,15-24,,,,,BOTHSEX,,
,,,,,,Worldwide,2022,14.41488938,2022,,,,,,,,15-64,,,,,BOTHSEX,,
,,,,,,Worldwide,2022,4.5608925,2022,,,,,,,,25-54,,,,,BOTHSEX,,
,,,,,,Worldwide,2022,1.556193556,2022,,,,,,,,55-64,,,,,BOTHSEX,,
,,,,,,Worldwide,2023,49.281505,2023,,,,,,,,15-24,,,,,BOTHSEX,,
,,,,,,Worldwide,2023,17.71368,2023,,,,,,,,15-64,,,,,BOTHSEX,,
,,,,,,Worldwide,2023,4.211045,2023,,,,,,,,25-54,,,,,BOTHSEX,,
,,,,,,Worldwide,2023,0.38133,2023,,,,,,,,55-64,,,,,BOTHSEX,,
,,,,,,Worldwide,2010,55.56116256,2010,,,,,,,,15-24,,,,,FEMALE,,
,,,,,,Worldwide,2010,17.27750744,2010,,,,,,,,15-64,,,,,FEMALE,,
,,,,,,Worldwide,2010,6.62919358,2010,,,,,,,,25-54,,,,,FEMALE,,
,,,,,,Worldwide,2010,4.018518776,2010,,,,,,,,55-64,,,,,FEMALE,,
,,,,,,Worldwide,2011,56.43462325,2011,,,,,,,,15-24,,,,,FEMALE,,
